"Project.ID","Deployment.Location.ID","Species","Date_Time.Captured","Age","Sex","Number.of.Animals","Minimum.Group.Size","Behaviour","Blank"
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:57:37,"Adult","Female",1,2,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:57:48,"Adult","Female",1,2,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:57:51,"Adult","Female",1,2,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:57:53,"Adult","Female",1,2,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:57:55,"Adult","Female",1,2,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:00,"Adult","Female",2,2,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:02,"Adult","Female",2,2,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:05,"Adult","Female",2,2,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:12,"Adult","Female",2,2,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:16,"Adult","Female",2,2,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:18,"Adult","Female",2,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:20,"Adult","Female",2,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:21,"Adult","Female",2,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:23,"Adult","Female",2,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:24,"Adult","Female",2,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:28,"Adult","Female",2,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:30,"Adult","Female",2,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:32,"Adult","Female",2,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:34,"Adult","Female",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:45,"Adult","Female",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:46,"Adult","Female",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:49,"Adult","Female",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:50,"Adult","Female",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:58,"Adult","Female",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:58:59,"Adult","Female",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:59:01,"Adult","Female",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:59:03,"Adult","Female",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:59:11,"Adult","Female",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:59:13,"Adult","Female",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-19 02:59:15,"Adult","Female",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-20 01:24:33,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-20 01:24:34,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-20 01:24:36,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-20 01:24:38,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-20 01:24:45,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-20 01:24:47,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-20 01:24:48,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-20 01:24:49,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-20 18:21:18,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-20 18:21:22,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-20 18:21:25,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:53:58,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:53:59,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:54:01,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:54:02,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:54:04,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:54:06,"Adult","Female",2,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:54:07,"Adult","Female",2,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:54:09,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:54:10,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:54:12,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:54:14,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:54:15,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:54:17,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:55:07,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:55:08,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:55:09,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:55:11,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:55:12,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2018-12-21 00:55:13,"Adult","Female",1,3,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-01-08 13:43:26,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-01-08 13:43:30,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-01-08 13:44:03,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-01-08 13:44:08,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-01-08 13:44:09,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-01-08 13:44:11,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-01-08 13:44:13,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-01-08 13:44:15,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-01-08 13:44:17,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-01-08 13:44:18,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Martes americana",2019-01-11 06:09:40,"Adult","",1,1,"",FALSE
"Algar","Algar61","Martes americana",2019-01-11 06:09:42,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:45:27,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:45:29,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:45:31,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:45:32,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:45:33,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:45:34,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:45:35,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:45:37,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:45:43,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:45:45,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:45:50,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:48:02,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:48:05,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:48:07,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:48:08,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:48:14,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:48:17,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:48:18,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:48:19,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-02 16:48:21,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-07 02:28:29,"Unidentified","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-07 02:28:33,"Unidentified","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-07 02:28:37,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-09 20:38:05,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-09 20:38:07,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-09 20:38:08,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-09 20:38:10,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-09 20:38:11,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-09 20:38:13,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-09 20:38:15,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-12 11:30:33,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-12 11:30:34,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-12 11:30:36,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-12 11:30:37,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-12 11:30:38,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-12 11:30:41,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-12 11:30:54,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-12 11:30:55,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-12 11:30:56,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-12 11:30:58,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-12 11:31:00,"Adult","Female",1,2,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:23:55,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:23:57,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:23:59,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:24:19,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:24:20,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:25:16,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:25:18,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:25:22,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:25:24,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:25:26,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:25:28,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:25:37,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:25:38,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:25:40,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:25:42,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:25:44,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-18 13:25:46,"Adult","",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-26 13:21:06,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-26 13:21:08,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-26 13:21:37,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-26 13:21:38,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-26 13:21:40,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-26 13:21:57,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-26 13:21:58,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-26 13:21:59,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-02-26 13:22:02,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:50:56,"Adult","Male",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:50:57,"Adult","Male",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:50:58,"Adult","Male",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:51:02,"Adult","Male",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:51:10,"Adult","Male",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:51:11,"Adult","Male",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:51:17,"Adult","Male",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:51:19,"Adult","Male",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:51:20,"Adult","Male",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:51:22,"Adult","Male",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:53:11,"Adult","Male",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:53:12,"Adult","",2,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:53:13,"Adult","",2,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:53:15,"Adult","",1,2,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:53:25,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:53:27,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:53:37,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:53:39,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:53:40,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:53:48,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:53:52,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:54:05,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:54:06,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:55:22,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:55:23,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:55:32,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 09:55:39,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 10:00:29,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 10:00:34,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 10:01:24,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 10:01:26,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 10:01:27,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-07 10:01:32,"Adult","Female",1,1,"",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-19 08:35:02,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-19 08:35:03,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-19 08:35:05,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-19 08:35:07,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-19 08:35:09,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-19 08:35:10,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-03-19 08:35:12,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-07 07:23:56,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-07 07:23:57,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-07 07:23:59,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-07 07:24:00,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-07 07:24:02,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-07 07:24:04,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-07 07:24:05,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-07 07:24:07,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-07 07:24:09,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-07 07:24:12,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-10 00:59:16,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-10 00:59:18,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-10 00:59:19,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-10 00:59:21,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-10 00:59:24,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:37:48,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:37:50,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:37:58,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:37:59,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:01,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:02,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:05,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:07,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:10,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:12,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:13,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:15,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:16,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:18,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:19,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:21,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:23,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:24,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:26,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:28,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:33,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:35,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:36,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:38,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:39,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:40,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:44,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:45,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:47,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:48,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:50,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:51,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-19 06:38:53,"Adult","Female",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:03:59,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:01,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:08,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:10,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:11,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:12,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:15,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:19,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:22,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:25,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:26,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:28,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:30,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:31,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:47,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Ursus americanus",2019-06-22 07:04:50,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-23 08:16:46,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-23 08:16:48,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-23 08:16:49,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-23 08:16:51,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-23 08:16:53,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar61","Odocoileus virginianus",2019-06-23 08:16:55,"Adult","Female",1,1,"Travelling",FALSE
