"project_id","camera_id","camera_name","make","model","serial_number","year_purchased"
2003269,2046287,"C387b",NA,"",NA,NA
2003269,2046288,"C349b",NA,"",NA,NA
2003269,2046289,"C374b",NA,"",NA,NA
2003269,2046305,"C369b",NA,"",NA,NA
2003269,2046306,"C384b",NA,"",NA,NA
2003269,2046316,"C118b",NA,"",NA,NA
2003269,2046317,"C114b",NA,"",NA,NA
2003269,2046318,"C094a",NA,"",NA,NA
2003269,2046319,"C095a",NA,"",NA,NA
2003269,2046320,"C091a",NA,"",NA,NA
2003269,2046324,"C307a",NA,"",NA,NA
2003269,2046334,"C397b",NA,"",NA,NA
2003269,2046336,"C399b",NA,"",NA,NA
2003269,2046337,"C392b",NA,"",NA,NA
2003269,2046338,"C110b",NA,"",NA,NA
2003269,2046340,"C253a",NA,"",NA,NA
2003269,2046341,"C356b",NA,"",NA,NA
2003269,2046342,"C379b",NA,"",NA,NA
2003269,2046343,"C104b",NA,"",NA,NA
2003269,2046346,"C148a",NA,"",NA,NA
2003269,2046347,"C100a",NA,"",NA,NA
2003269,2046348,"C052a",NA,"",NA,NA
2003269,2046349,"C096a",NA,"",NA,NA
2003269,2046350,"C097a",NA,"",NA,NA
2003269,2046351,"C266a",NA,"",NA,NA
2003269,2046352,"C347b",NA,"",NA,NA
2003269,2046353,"C062a",NA,"",NA,NA
2003269,2046354,"C358b",NA,"",NA,NA
2003269,2046355,"C017a",NA,"",NA,NA
2003269,2046356,"C053a",NA,"",NA,NA
2003269,2046357,"C056a",NA,"",NA,NA
2003269,2046358,"C195a",NA,"",NA,NA
2003269,2046359,"C084a",NA,"",NA,NA
2003269,2046360,"C039a",NA,"",NA,NA
2003269,2046361,"C074a",NA,"",NA,NA
2003269,2046362,"C330a",NA,"",NA,NA
2003269,2046363,"C158a",NA,"",NA,NA
2003269,2046364,"C152a",NA,"",NA,NA
2003269,2046365,"C332b",NA,"",NA,NA
2003269,2046366,"C127a",NA,"",NA,NA
2003269,2046367,"C153a",NA,"",NA,NA
2003269,2046368,"C024a",NA,"",NA,NA
2003269,2046369,"C013a",NA,"",NA,NA
2003269,2046370,"C135a",NA,"",NA,NA
2003269,2046371,"C166a",NA,"",NA,NA
2003269,2046372,"C125a",NA,"",NA,NA
2003269,2046373,"C170a",NA,"",NA,NA
2003269,2046374,"C171a",NA,"",NA,NA
2003269,2046375,"C161a",NA,"",NA,NA
2003269,2046376,"C165a",NA,"",NA,NA
2003269,2046377,"C160a",NA,"",NA,NA
2003269,2046378,"C199a",NA,"",NA,NA
2003269,2046379,"C032a",NA,"",NA,NA
2003269,2046380,"C011a",NA,"",NA,NA
2003269,2046381,"C010a",NA,"",NA,NA
2003269,2046382,"C168a",NA,"",NA,NA
2003269,2046383,"C155a",NA,"",NA,NA
2003269,2046384,"C184a",NA,"",NA,NA
2003269,2046385,"C305a",NA,"",NA,NA
2003269,2046387,"C313a",NA,"",NA,NA
2003269,2046388,"C131a",NA,"",NA,NA
2003269,2046389,"C138a",NA,"",NA,NA
2003269,2046392,"C163a",NA,"",NA,NA
2003269,2046393,"C018a",NA,"",NA,NA
2003269,2046394,"C020a",NA,"",NA,NA
2003269,2046395,"C396b",NA,"",NA,NA
2003269,2046396,"C371b",NA,"",NA,NA
2003269,2046397,"C291a",NA,"",NA,NA
2003269,2046398,"C346b",NA,"",NA,NA
2003269,2049569,"C232b",NA,"",NA,NA
2003269,2050447,"C322a",NA,"",NA,NA
