"project_id","deployment_id","image_id","filename","location","is_blank","identified_by","wi_taxon_id","class","order","family","genus","species","common_name","uncertainty","timestamp","number_of_objects","age","sex","animal_recognizable","individual_id","individual_animal_notes","behavior","highlighted","markings","cv_confidence","license","placename","group_size","temperature"
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-06-09__08-18-50.JPG","Algar71__2019-06-09__08-18-50.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-06-09 08:18:50,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-06-09__12-14-05.JPG","Algar71__2019-06-09__12-14-05.JPG","",0,"CB","",NA,NA,NA,"Unknown","unknown","","",2019-06-09 12:14:05,1,"Unidentified","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-06-09__12-14-13.JPG","Algar71__2019-06-09__12-14-13.JPG","",0,"CB","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-06-09 12:14:13,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-06-09__12-14-16.JPG","Algar71__2019-06-09__12-14-16.JPG","",0,"CB","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-06-09 12:14:16,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-06-09__13-34-25.JPG","Algar71__2019-06-09__13-34-25.JPG","",1,"CB","",NA,NA,NA,"","blank","","",2019-06-09 13:34:25,0,"Unidentified","","","","","","","","","","ALG071",0,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-06-09__13-34-28.JPG","Algar71__2019-06-09__13-34-28.JPG","",1,"CB","",NA,NA,NA,"","blank","","",2019-06-09 13:34:28,0,"Unidentified","","","","","","","","","","ALG071",0,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-06-09__13-34-30.JPG","Algar71__2019-06-09__13-34-30.JPG","",0,"CB","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-06-09 13:34:30,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-06-09__13-34-33.JPG","Algar71__2019-06-09__13-34-33.JPG","",0,"CB","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-06-09 13:34:33,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-06-09__13-34-34.JPG","Algar71__2019-06-09__13-34-34.JPG","",0,"CB","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-06-09 13:34:34,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-06-09__13-34-37.JPG","Algar71__2019-06-09__13-34-37.JPG","",0,"CB","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-06-09 13:34:37,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-06-25__13-02-00.JPG","Algar71__2019-06-25__13-02-00.JPG","",0,"CB","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-06-25 13:02:00,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-06-25__13-02-02.JPG","Algar71__2019-06-25__13-02-02.JPG","",0,"CB","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-06-25 13:02:02,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-06-25__13-02-03.JPG","Algar71__2019-06-25__13-02-03.JPG","",0,"CB","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-06-25 13:02:03,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-15-44.JPG","Algar71__2019-07-03__11-15-44.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:15:44,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-15-46.JPG","Algar71__2019-07-03__11-15-46.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:15:46,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-17-21.JPG","Algar71__2019-07-03__11-17-21.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:17:21,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-17-25.JPG","Algar71__2019-07-03__11-17-25.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:17:25,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-17-28.JPG","Algar71__2019-07-03__11-17-28.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:17:28,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-17-30.JPG","Algar71__2019-07-03__11-17-30.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:17:30,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-18-58.JPG","Algar71__2019-07-03__11-18-58.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:18:58,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-19-01.JPG","Algar71__2019-07-03__11-19-01.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:19:01,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-19-03.JPG","Algar71__2019-07-03__11-19-03.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:19:03,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-19-05.JPG","Algar71__2019-07-03__11-19-05.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:19:05,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-19-06.JPG","Algar71__2019-07-03__11-19-06.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:19:06,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-19-08.JPG","Algar71__2019-07-03__11-19-08.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:19:08,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-19-10.JPG","Algar71__2019-07-03__11-19-10.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:19:10,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-19-13.JPG","Algar71__2019-07-03__11-19-13.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:19:13,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-19-15.JPG","Algar71__2019-07-03__11-19-15.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:19:15,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-19-17.JPG","Algar71__2019-07-03__11-19-17.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:19:17,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-03__11-19-19.JPG","Algar71__2019-07-03__11-19-19.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-03 11:19:19,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-04__02-58-20.JPG","Algar71__2019-07-04__02-58-20.JPG","",1,"CB","",NA,NA,NA,"","blank","","",2019-07-04 02:58:20,0,"Unidentified","","","","","","","","","","ALG071",0,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-04__09-59-32.JPG","Algar71__2019-07-04__09-59-32.JPG","",0,"","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-07-04 09:59:32,2,"Adult + Juvenile","","","","","","","","","","ALG071",2,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-09__23-36-56.JPG","Algar71__2019-07-09__23-36-56.JPG","",0,"CB","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-07-09 23:36:56,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-12__00-35-56.JPG","Algar71__2019-07-12__00-35-56.JPG","",0,"CB","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-07-12 00:35:56,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-16__04-06-24.JPG","Algar71__2019-07-16__04-06-24.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Alces","alces","","",2019-07-16 04:06:24,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-16__04-06-26.JPG","Algar71__2019-07-16__04-06-26.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Alces","alces","","",2019-07-16 04:06:26,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-16__04-06-40.JPG","Algar71__2019-07-16__04-06-40.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Alces","alces","","",2019-07-16 04:06:40,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-16__04-06-43.JPG","Algar71__2019-07-16__04-06-43.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Alces","alces","","",2019-07-16 04:06:43,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-19__09-59-10.JPG","Algar71__2019-07-19__09-59-10.JPG","",0,"CB","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-07-19 09:59:10,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-19__09-59-32.JPG","Algar71__2019-07-19__09-59-32.JPG","",0,"CB","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-07-19 09:59:32,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-20__19-25-52.JPG","Algar71__2019-07-20__19-25-52.JPG","",0,"CB","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-07-20 19:25:52,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-24__14-55-20.JPG","Algar71__2019-07-24__14-55-20.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Alces","alces","","",2019-07-24 14:55:20,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-24__14-55-57.JPG","Algar71__2019-07-24__14-55-57.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Alces","alces","","",2019-07-24 14:55:57,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-24__14-55-58.JPG","Algar71__2019-07-24__14-55-58.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Alces","alces","","",2019-07-24 14:55:58,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-26__06-14-25.JPG","Algar71__2019-07-26__06-14-25.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-26 06:14:25,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-26__06-14-27.JPG","Algar71__2019-07-26__06-14-27.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-26 06:14:27,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-26__06-14-28.JPG","Algar71__2019-07-26__06-14-28.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-26 06:14:28,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-26__06-14-29.JPG","Algar71__2019-07-26__06-14-29.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-26 06:14:29,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-26__06-14-31.JPG","Algar71__2019-07-26__06-14-31.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-07-26 06:14:31,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-07-29__12-05-21.JPG","Algar71__2019-07-29__12-05-21.JPG","",0,"CB","",NA,NA,NA,"Unknown","unknown","","",2019-07-29 12:05:21,1,"Unidentified","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-09__15-06-07.JPG","Algar71__2019-08-09__15-06-07.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-09 15:06:07,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-09__16-28-01.JPG","Algar71__2019-08-09__16-28-01.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-09 16:28:01,2,"Adult","Female","","","","","","","","","ALG071",2,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-09__16-28-03.JPG","Algar71__2019-08-09__16-28-03.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-09 16:28:03,2,"Adult","Female","","","","","","","","","ALG071",2,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-16__10-19-01.JPG","Algar71__2019-08-16__10-19-01.JPG","",0,"CB","","Mammalia","Carnivora","Ursidae","Ursus","americanus","","",2019-08-16 10:19:01,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-16__10-19-56.JPG","Algar71__2019-08-16__10-19-56.JPG","",1,"CB","",NA,NA,NA,"","blank","","",2019-08-16 10:19:56,0,"Unidentified","","","","","","","","","","ALG071",0,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-18__07-09-12.JPG","Algar71__2019-08-18__07-09-12.JPG","",0,"CB","","Mammalia","Carnivora","Felidae","Lynx","canadensis","","",2019-08-18 07:09:12,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-26__23-43-44.JPG","Algar71__2019-08-26__23-43-44.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-26 23:43:44,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-26__23-43-46.JPG","Algar71__2019-08-26__23-43-46.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-26 23:43:46,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-26__23-43-47.JPG","Algar71__2019-08-26__23-43-47.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-26 23:43:47,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-26__23-43-48.JPG","Algar71__2019-08-26__23-43-48.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-26 23:43:48,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-26__23-43-50.JPG","Algar71__2019-08-26__23-43-50.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-26 23:43:50,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-26__23-43-51.JPG","Algar71__2019-08-26__23-43-51.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-26 23:43:51,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-26__23-54-50.JPG","Algar71__2019-08-26__23-54-50.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-26 23:54:50,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-26__23-54-52.JPG","Algar71__2019-08-26__23-54-52.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-26 23:54:52,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-26__23-54-54.JPG","Algar71__2019-08-26__23-54-54.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-26 23:54:54,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-27__04-07-48.JPG","Algar71__2019-08-27__04-07-48.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-27 04:07:48,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-27__04-07-49.JPG","Algar71__2019-08-27__04-07-49.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-27 04:07:49,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-27__04-07-51.JPG","Algar71__2019-08-27__04-07-51.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-27 04:07:51,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-27__04-07-52.JPG","Algar71__2019-08-27__04-07-52.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-27 04:07:52,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-27__23-12-46.JPG","Algar71__2019-08-27__23-12-46.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-27 23:12:46,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-27__23-12-47.JPG","Algar71__2019-08-27__23-12-47.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-27 23:12:47,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-27__23-12-49.JPG","Algar71__2019-08-27__23-12-49.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-27 23:12:49,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-28__00-00-36.JPG","Algar71__2019-08-28__00-00-36.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-28 00:00:36,1,"Adult","Male","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-08-28__00-00-55.JPG","Algar71__2019-08-28__00-00-55.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-08-28 00:00:55,1,"Adult","Male","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-07__18-46-42.JPG","Algar71__2019-09-07__18-46-42.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-09-07 18:46:42,2,"Adult","Female","","","","","","","","","ALG071",2,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-07__18-46-44.JPG","Algar71__2019-09-07__18-46-44.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-09-07 18:46:44,2,"Adult","Female","","","","","","","","","ALG071",2,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-07__18-46-46.JPG","Algar71__2019-09-07__18-46-46.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-09-07 18:46:46,2,"Adult","Female","","","","","","","","","ALG071",2,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-07__18-46-48.JPG","Algar71__2019-09-07__18-46-48.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-09-07 18:46:48,2,"Adult","Female","","","","","","","","","ALG071",2,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-07__18-46-50.JPG","Algar71__2019-09-07__18-46-50.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-09-07 18:46:50,2,"Adult","Female","","","","","","","","","ALG071",2,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-07__18-46-54.JPG","Algar71__2019-09-07__18-46-54.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-09-07 18:46:54,2,"Adult","Female","","","","","","","","","ALG071",2,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-07__18-46-57.JPG","Algar71__2019-09-07__18-46-57.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-09-07 18:46:57,2,"Adult","Female","","","","","","","","","ALG071",2,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-11__01-21-50.JPG","Algar71__2019-09-11__01-21-50.JPG","",0,"CB","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-09-11 01:21:50,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-11__01-21-55.JPG","Algar71__2019-09-11__01-21-55.JPG","",0,"CB","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-09-11 01:21:55,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-11__01-49-57.JPG","Algar71__2019-09-11__01-49-57.JPG","",0,"CB","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-09-11 01:49:57,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-22__05-48-05.JPG","Algar71__2019-09-22__05-48-05.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-09-22 05:48:05,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-22__05-48-06.JPG","Algar71__2019-09-22__05-48-06.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-09-22 05:48:06,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-22__05-48-08.JPG","Algar71__2019-09-22__05-48-08.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-09-22 05:48:08,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-22__05-48-09.JPG","Algar71__2019-09-22__05-48-09.JPG","",0,"CB","","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","",2019-09-22 05:48:09,1,"Adult","Female","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-26__00-41-24.JPG","Algar71__2019-09-26__00-41-24.JPG","",0,"CB","",NA,NA,NA,"Unknown","unknown","","",2019-09-26 00:41:24,1,"Unidentified","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-28__17-24-22.JPG","Algar71__2019-09-28__17-24-22.JPG","",0,"CB","","Mammalia","Carnivora","Felidae","Lynx","canadensis","","",2019-09-28 17:24:22,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-29__23-19-13.JPG","Algar71__2019-09-29__23-19-13.JPG","",0,"CB","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-09-29 23:19:13,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-29__23-19-32.JPG","Algar71__2019-09-29__23-19-32.JPG","",0,"CB","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-09-29 23:19:32,1,"Adult","","","","","","","","","","ALG071",1,NA
"AlgarRestorationProject","ALG071_2019-04-02","Algar71__2019-09-29__23-20-04.JPG","Algar71__2019-09-29__23-20-04.JPG","",0,"CB","","Mammalia","Lagomorpha","Leporidae","Lepus","americanus","","",2019-09-29 23:20:04,1,"Adult","","","","","","","","","","ALG071",1,NA
